Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HomeShots,AwayShots,HomeShotsTarget,AwayShotsTarget,OddsHome,OddsDraw,OddsAway,Season,League,LeagueCode
02/12/2019,Mainz,Ein Frankfurt,2,1,H,18,14,8,4,2.8,3.75,2.37,2019-20,Bundesliga,D1
06/12/2019,Ein Frankfurt,Hertha,2,2,D,25,9,6,3,1.8,3.9,4.2,2019-20,Bundesliga,D1
07/12/2019,Augsburg,Mainz,2,1,H,18,12,5,3,2.2,3.6,3.1,2019-20,Bundesliga,D1
07/12/2019,Dortmund,Fortuna Dusseldorf,5,0,H,23,2,10,0,1.33,5.5,8.5,2019-20,Bundesliga,D1
07/12/2019,Freiburg,Wolfsburg,1,0,H,10,10,3,0,2.9,3.5,2.4,2019-20,Bundesliga,D1
07/12/2019,M'gladbach,Bayern Munich,2,1,H,7,17,3,5,5.25,4.5,1.57,2019-20,Bundesliga,D1
07/12/2019,RB Leipzig,Hoffenheim,3,1,H,25,11,14,1,1.44,4.75,6.5,2019-20,Bundesliga,D1
07/12/2019,Leverkusen,Schalke 04,2,1,H,19,5,9,3,1.95,3.75,3.75,2019-20,Bundesliga,D1
08/12/2019,Union Berlin,FC Koln,2,0,H,11,14,5,4,2.15,3.5,3.3,2019-20,Bundesliga,D1
08/12/2019,Werder Bremen,Paderborn,0,1,A,12,18,3,5,1.53,4.5,5.75,2019-20,Bundesliga,D1
13/12/2019,Hoffenheim,Augsburg,2,4,A,19,6,8,4,1.8,4.0,4.2,2019-20,Bundesliga,D1
14/12/2019,Bayern Munich,Werder Bremen,6,1,H,29,11,14,2,1.14,9.0,15.0,2019-20,Bundesliga,D1
14/12/2019,FC Koln,Leverkusen,2,0,H,13,6,5,2,4.2,3.9,1.8,2019-20,Bundesliga,D1
14/12/2019,Hertha,Freiburg,1,0,H,14,15,4,2,2.0,3.6,3.6,2019-20,Bundesliga,D1
14/12/2019,Mainz,Dortmund,0,4,A,9,18,0,7,5.0,4.33,1.6,2019-20,Bundesliga,D1
14/12/2019,Paderborn,Union Berlin,1,1,D,14,15,3,2,2.8,3.75,2.37,2019-20,Bundesliga,D1
14/12/2019,Fortuna Dusseldorf,RB Leipzig,0,3,A,4,21,1,7,7.0,4.75,1.44,2019-20,Bundesliga,D1
15/12/2019,Wolfsburg,M'gladbach,2,1,H,17,6,7,5,2.7,3.4,2.6,2019-20,Bundesliga,D1
15/12/2019,Schalke 04,Ein Frankfurt,1,0,H,11,17,5,3,1.9,3.75,3.6,2019-20,Bundesliga,D1
17/12/2019,Werder Bremen,Mainz,0,5,A,15,19,5,8,1.75,4.2,4.2,2019-20,Bundesliga,D1
17/12/2019,Augsburg,Fortuna Dusseldorf,3,0,H,12,6,7,2,1.75,4.2,4.2,2019-20,Bundesliga,D1
17/12/2019,Dortmund,RB Leipzig,3,3,D,14,12,6,8,2.1,3.8,3.2,2019-20,Bundesliga,D1
17/12/2019,Union Berlin,Hoffenheim,0,2,A,16,7,2,4,2.37,3.5,2.9,2019-20,Bundesliga,D1
18/12/2019,Leverkusen,Hertha,0,1,A,17,10,7,5,1.5,4.33,6.5,2019-20,Bundesliga,D1
18/12/2019,Ein Frankfurt,FC Koln,2,4,A,17,21,6,9,1.75,3.8,4.75,2019-20,Bundesliga,D1
18/12/2019,Freiburg,Bayern Munich,1,3,A,15,22,5,10,10.0,7.5,1.22,2019-20,Bundesliga,D1
18/12/2019,M'gladbach,Paderborn,2,0,H,17,12,6,2,1.33,6.0,7.5,2019-20,Bundesliga,D1
18/12/2019,Wolfsburg,Schalke 04,1,1,D,29,8,11,2,2.3,3.4,3.1,2019-20,Bundesliga,D1
20/12/2019,Hoffenheim,Dortmund,2,1,H,11,12,3,5,3.6,4.0,1.9,2019-20,Bundesliga,D1
21/12/2019,Bayern Munich,Wolfsburg,2,0,H,18,10,8,3,1.14,8.5,17.0,2019-20,Bundesliga,D1
21/12/2019,FC Koln,Werder Bremen,1,0,H,7,6,1,1,2.05,3.75,3.4,2019-20,Bundesliga,D1
21/12/2019,Mainz,Leverkusen,0,1,A,17,14,2,4,3.8,4.0,1.83,2019-20,Bundesliga,D1
21/12/2019,RB Leipzig,Augsburg,3,1,H,22,6,7,2,1.25,6.5,11.0,2019-20,Bundesliga,D1
21/12/2019,Schalke 04,Freiburg,2,2,D,19,19,6,7,1.65,3.8,5.5,2019-20,Bundesliga,D1
21/12/2019,Hertha,M'gladbach,0,0,D,8,11,0,5,3.1,3.7,2.2,2019-20,Bundesliga,D1
22/12/2019,Fortuna Dusseldorf,Union Berlin,2,1,H,22,17,8,6,2.75,3.25,2.62,2019-20,Bundesliga,D1
22/12/2019,Paderborn,Ein Frankfurt,2,1,H,19,20,5,5,3.4,4.0,2.0,2019-20,Bundesliga,D1
17/01/2020,Schalke 04,M'gladbach,2,0,H,13,14,7,5,2.62,3.6,2.55,2019-20,Bundesliga,D1
18/01/2020,Augsburg,Dortmund,3,5,A,13,17,5,8,4.75,4.33,1.65,2019-20,Bundesliga,D1
18/01/2020,FC Koln,Wolfsburg,3,1,H,12,17,7,8,2.75,3.4,2.55,2019-20,Bundesliga,D1
18/01/2020,Fortuna Dusseldorf,Werder Bremen,0,1,A,17,13,2,4,2.75,3.5,2.5,2019-20,Bundesliga,D1
18/01/2020,Hoffenheim,Ein Frankfurt,1,2,A,12,13,5,3,2.4,3.6,2.8,2019-20,Bundesliga,D1
18/01/2020,Mainz,Freiburg,1,2,A,24,13,8,5,2.2,3.4,3.25,2019-20,Bundesliga,D1
18/01/2020,RB Leipzig,Union Berlin,3,1,H,19,15,8,5,1.25,6.0,11.0,2019-20,Bundesliga,D1
19/01/2020,Hertha,Bayern Munich,0,4,A,6,20,1,10,10.0,5.75,1.3,2019-20,Bundesliga,D1
19/01/2020,Paderborn,Leverkusen,1,4,A,13,12,7,7,5.0,4.5,1.6,2019-20,Bundesliga,D1
24/01/2020,Dortmund,FC Koln,5,1,H,14,11,9,5,1.28,6.0,9.0,2019-20,Bundesliga,D1
25/01/2020,Ein Frankfurt,RB Leipzig,2,0,H,7,22,5,4,4.0,4.33,1.75,2019-20,Bundesliga,D1
25/01/2020,Freiburg,Paderborn,0,2,A,19,15,5,3,1.75,4.2,4.2,2019-20,Bundesliga,D1
25/01/2020,M'gladbach,Mainz,3,1,H,15,12,5,9,1.5,4.5,6.5,2019-20,Bundesliga,D1
25/01/2020,Union Berlin,Augsburg,2,0,H,12,25,3,7,2.05,3.6,3.4,2019-20,Bundesliga,D1
25/01/2020,Wolfsburg,Hertha,1,2,A,20,9,7,4,1.8,3.75,4.33,2019-20,Bundesliga,D1
25/01/2020,Bayern Munich,Schalke 04,5,0,H,24,7,14,1,1.16,8.5,13.0,2019-20,Bundesliga,D1
26/01/2020,Werder Bremen,Hoffenheim,0,3,A,16,9,3,4,2.37,3.6,2.8,2019-20,Bundesliga,D1
26/01/2020,Leverkusen,Fortuna Dusseldorf,3,0,H,25,12,11,3,1.36,5.25,7.0,2019-20,Bundesliga,D1
31/01/2020,Hertha,Schalke 04,0,0,D,9,13,0,5,2.7,3.4,2.6,2019-20,Bundesliga,D1
01/02/2020,Augsburg,Werder Bremen,2,1,H,14,7,4,1,2.05,3.7,3.4,2019-20,Bundesliga,D1
01/02/2020,Dortmund,Union Berlin,5,0,H,13,5,7,0,1.22,6.5,11.0,2019-20,Bundesliga,D1
01/02/2020,Fortuna Dusseldorf,Ein Frankfurt,1,1,D,8,6,1,4,3.5,3.6,2.05,2019-20,Bundesliga,D1
01/02/2020,Hoffenheim,Leverkusen,2,1,H,14,22,6,11,3.2,3.8,2.1,2019-20,Bundesliga,D1
01/02/2020,Mainz,Bayern Munich,1,3,A,8,13,3,5,12.0,7.5,1.2,2019-20,Bundesliga,D1
01/02/2020,RB Leipzig,M'gladbach,2,2,D,18,7,8,4,1.5,4.5,5.75,2019-20,Bundesliga,D1
02/02/2020,FC Koln,Freiburg,4,0,H,24,9,9,2,2.05,3.6,3.5,2019-20,Bundesliga,D1
02/02/2020,Paderborn,Wolfsburg,2,4,A,10,9,7,5,3.8,4.0,1.85,2019-20,Bundesliga,D1
07/02/2020,Ein Frankfurt,Augsburg,5,0,H,13,8,9,5,1.9,3.75,3.8,2019-20,Bundesliga,D1
08/02/2020,Freiburg,Hoffenheim,1,0,H,12,21,6,6,2.5,3.6,2.62,2019-20,Bundesliga,D1
08/02/2020,Hertha,Mainz,1,3,A,13,10,3,3,2.0,3.5,3.75,2019-20,Bundesliga,D1
08/02/2020,Schalke 04,Paderborn,1,1,D,15,15,4,4,1.5,4.33,6.5,2019-20,Bundesliga,D1
08/02/2020,Werder Bremen,Union Berlin,0,2,A,14,11,3,5,2.05,3.5,3.6,2019-20,Bundesliga,D1
08/02/2020,Wolfsburg,Fortuna Dusseldorf,1,1,D,9,10,5,2,1.53,4.2,5.75,2019-20,Bundesliga,D1
08/02/2020,Leverkusen,Dortmund,4,3,H,9,12,5,6,3.1,3.9,2.1,2019-20,Bundesliga,D1
09/02/2020,Bayern Munich,RB Leipzig,0,0,D,10,8,3,1,1.4,5.5,6.5,2019-20,Bundesliga,D1
14/02/2020,Dortmund,Ein Frankfurt,4,0,H,17,1,7,0,1.4,5.5,6.5,2019-20,Bundesliga,D1
15/02/2020,Augsburg,Freiburg,1,1,D,10,20,3,5,2.0,3.6,3.6,2019-20,Bundesliga,D1
15/02/2020,Hoffenheim,Wolfsburg,2,3,A,14,15,6,6,2.37,3.6,2.87,2019-20,Bundesliga,D1
15/02/2020,Paderborn,Hertha,1,2,A,20,17,4,6,2.75,3.5,2.45,2019-20,Bundesliga,D1
15/02/2020,RB Leipzig,Werder Bremen,3,0,H,10,8,3,1,1.2,7.0,10.0,2019-20,Bundesliga,D1
15/02/2020,Union Berlin,Leverkusen,2,3,A,20,12,7,5,4.0,3.6,1.9,2019-20,Bundesliga,D1
15/02/2020,Fortuna Dusseldorf,M'gladbach,1,4,A,9,17,4,6,4.2,4.0,1.8,2019-20,Bundesliga,D1
16/02/2020,FC Koln,Bayern Munich,1,4,A,13,26,6,8,12.0,7.5,1.2,2019-20,Bundesliga,D1
16/02/2020,Mainz,Schalke 04,0,0,D,15,8,5,3,2.8,3.4,2.5,2019-20,Bundesliga,D1
21/02/2020,Bayern Munich,Paderborn,3,2,H,18,5,9,4,1.05,13.0,34.0,2019-20,Bundesliga,D1
22/02/2020,Freiburg,Fortuna Dusseldorf,0,2,A,15,9,4,4,1.9,3.8,4.0,2019-20,Bundesliga,D1
22/02/2020,Hertha,FC Koln,0,5,A,9,17,1,11,2.4,3.4,2.87,2019-20,Bundesliga,D1
22/02/2020,M'gladbach,Hoffenheim,1,1,D,17,22,10,4,1.61,4.0,5.25,2019-20,Bundesliga,D1
22/02/2020,Werder Bremen,Dortmund,0,2,A,8,12,2,6,6.5,5.5,1.4,2019-20,Bundesliga,D1
22/02/2020,Schalke 04,RB Leipzig,0,5,A,3,22,2,8,4.0,4.2,1.75,2019-20,Bundesliga,D1
23/02/2020,Leverkusen,Augsburg,2,0,H,9,8,4,3,1.5,4.5,6.0,2019-20,Bundesliga,D1
23/02/2020,Wolfsburg,Mainz,4,0,H,16,13,6,3,1.72,3.8,4.75,2019-20,Bundesliga,D1
24/02/2020,Ein Frankfurt,Union Berlin,1,2,A,21,11,3,7,1.9,3.6,4.0,2019-20,Bundesliga,D1
28/02/2020,Fortuna Dusseldorf,Hertha,3,3,D,14,16,5,7,2.37,3.3,3.0,2019-20,Bundesliga,D1
29/02/2020,Augsburg,M'gladbach,2,3,A,8,15,3,7,3.4,3.8,2.05,2019-20,Bundesliga,D1
29/02/2020,Dortmund,Freiburg,1,0,H,16,13,2,4,1.2,7.0,13.0,2019-20,Bundesliga,D1
29/02/2020,Hoffenheim,Bayern Munich,0,6,A,4,25,1,11,7.0,5.75,1.36,2019-20,Bundesliga,D1
29/02/2020,Mainz,Paderborn,2,0,H,8,9,3,4,1.83,4.0,4.0,2019-20,Bundesliga,D1
29/02/2020,FC Koln,Schalke 04,3,0,H,11,7,6,1,2.2,3.6,3.1,2019-20,Bundesliga,D1
01/03/2020,Union Berlin,Wolfsburg,2,2,D,6,14,3,3,2.62,3.2,2.7,2019-20,Bundesliga,D1
01/03/2020,RB Leipzig,Leverkusen,1,1,D,9,14,2,6,1.44,5.0,6.5,2019-20,Bundesliga,D1
06/03/2020,Paderborn,FC Koln,1,2,A,16,15,2,3,3.0,4.0,2.1,2019-20,Bundesliga,D1
07/03/2020,Freiburg,Union Berlin,3,1,H,9,14,4,4,2.3,3.4,3.1,2019-20,Bundesliga,D1
07/03/2020,Hertha,Werder Bremen,2,2,D,19,7,5,3,2.1,3.5,3.4,2019-20,Bundesliga,D1
07/03/2020,Leverkusen,Ein Frankfurt,4,0,H,14,9,5,3,1.65,4.2,5.0,2019-20,Bundesliga,D1
07/03/2020,Schalke 04,Hoffenheim,1,1,D,14,4,4,1,2.2,3.6,3.2,2019-20,Bundesliga,D1
07/03/2020,Wolfsburg,RB Leipzig,0,0,D,16,15,4,4,3.8,3.8,1.9,2019-20,Bundesliga,D1
07/03/2020,M'gladbach,Dortmund,1,2,A,10,10,3,4,3.1,3.9,2.15,2019-20,Bundesliga,D1
08/03/2020,Bayern Munich,Augsburg,2,0,H,17,8,6,2,1.11,10.0,21.0,2019-20,Bundesliga,D1
08/03/2020,Mainz,Fortuna Dusseldorf,1,1,D,3,20,1,5,1.9,3.75,3.8,2019-20,Bundesliga,D1
11/03/2020,M'gladbach,FC Koln,2,1,H,12,16,5,3,1.72,4.0,4.2,2019-20,Bundesliga,D1
16/05/2020,Augsburg,Wolfsburg,1,2,A,8,17,3,5,3.4,3.5,2.1,2019-20,Bundesliga,D1
16/05/2020,Dortmund,Schalke 04,4,0,H,11,10,4,3,1.5,4.33,6.0,2019-20,Bundesliga,D1
16/05/2020,Fortuna Dusseldorf,Paderborn,0,0,D,10,7,1,1,2.1,3.6,3.25,2019-20,Bundesliga,D1
16/05/2020,Hoffenheim,Hertha,0,3,A,21,12,5,5,2.1,3.6,3.2,2019-20,Bundesliga,D1
16/05/2020,RB Leipzig,Freiburg,1,1,D,23,7,9,2,1.3,5.5,9.0,2019-20,Bundesliga,D1
16/05/2020,Ein Frankfurt,M'gladbach,1,3,A,12,15,4,8,2.9,3.6,2.25,2019-20,Bundesliga,D1
17/05/2020,FC Koln,Mainz,2,2,D,16,11,6,5,1.85,3.9,3.9,2019-20,Bundesliga,D1
17/05/2020,Union Berlin,Bayern Munich,0,2,A,10,14,2,3,15.0,7.0,1.18,2019-20,Bundesliga,D1
18/05/2020,Werder Bremen,Leverkusen,1,4,A,9,13,1,6,4.75,4.0,1.66,2019-20,Bundesliga,D1
22/05/2020,Hertha,Union Berlin,4,0,H,14,7,8,0,2.3,3.4,3.0,2019-20,Bundesliga,D1
23/05/2020,Freiburg,Werder Bremen,0,1,A,15,11,8,3,2.15,3.75,3.0,2019-20,Bundesliga,D1
23/05/2020,M'gladbach,Leverkusen,1,3,A,16,13,6,7,2.3,3.75,2.75,2019-20,Bundesliga,D1
23/05/2020,Paderborn,Hoffenheim,1,1,D,13,18,3,7,3.1,3.8,2.1,2019-20,Bundesliga,D1
23/05/2020,Wolfsburg,Dortmund,0,2,A,8,6,1,2,4.2,4.0,1.72,2019-20,Bundesliga,D1
23/05/2020,Bayern Munich,Ein Frankfurt,5,2,H,23,11,10,4,1.16,7.5,13.0,2019-20,Bundesliga,D1
24/05/2020,Schalke 04,Augsburg,0,3,A,12,9,2,7,2.0,3.5,3.6,2019-20,Bundesliga,D1
24/05/2020,Mainz,RB Leipzig,0,5,A,4,21,1,9,6.5,4.5,1.44,2019-20,Bundesliga,D1
24/05/2020,FC Koln,Fortuna Dusseldorf,2,2,D,16,10,6,5,1.72,4.0,4.2,2019-20,Bundesliga,D1
26/05/2020,Dortmund,Bayern Munich,0,1,A,13,13,5,6,3.6,4.33,1.85,2019-20,Bundesliga,D1
26/05/2020,Ein Frankfurt,Freiburg,3,3,D,35,10,16,5,1.95,3.75,3.5,2019-20,Bundesliga,D1
26/05/2020,Leverkusen,Wolfsburg,1,4,A,10,14,2,9,1.72,4.2,4.33,2019-20,Bundesliga,D1
26/05/2020,Werder Bremen,M'gladbach,0,0,D,12,8,7,4,4.33,4.0,1.72,2019-20,Bundesliga,D1
27/05/2020,RB Leipzig,Hertha,2,2,D,11,13,5,4,1.3,5.5,6.0,2019-20,Bundesliga,D1
27/05/2020,Augsburg,Paderborn,0,0,D,12,15,3,3,1.9,3.75,3.8,2019-20,Bundesliga,D1
27/05/2020,Fortuna Dusseldorf,Schalke 04,2,1,H,13,7,8,2,2.6,3.4,2.7,2019-20,Bundesliga,D1
27/05/2020,Hoffenheim,FC Koln,3,1,H,8,15,6,5,2.3,3.6,2.8,2019-20,Bundesliga,D1
27/05/2020,Union Berlin,Mainz,1,1,D,9,10,4,2,2.2,3.5,3.1,2019-20,Bundesliga,D1
29/05/2020,Freiburg,Leverkusen,0,1,A,9,7,1,1,4.75,4.2,1.66,2019-20,Bundesliga,D1
30/05/2020,Hertha,Augsburg,2,0,H,12,8,6,2,1.9,3.75,3.75,2019-20,Bundesliga,D1
30/05/2020,Mainz,Hoffenheim,0,1,A,18,13,2,6,2.75,3.75,2.37,2019-20,Bundesliga,D1
30/05/2020,Schalke 04,Werder Bremen,0,1,A,12,6,1,2,2.5,3.4,2.8,2019-20,Bundesliga,D1
30/05/2020,Wolfsburg,Ein Frankfurt,1,2,A,19,6,4,3,1.95,3.75,3.75,2019-20,Bundesliga,D1
30/05/2020,Bayern Munich,Fortuna Dusseldorf,5,0,H,23,7,8,2,1.08,13.0,19.0,2019-20,Bundesliga,D1
31/05/2020,M'gladbach,Union Berlin,4,1,H,16,13,10,5,1.5,4.5,6.0,2019-20,Bundesliga,D1
31/05/2020,Paderborn,Dortmund,1,6,A,10,16,1,11,8.5,5.5,1.33,2019-20,Bundesliga,D1
01/06/2020,FC Koln,RB Leipzig,2,4,A,7,19,5,8,5.5,4.6,1.53,2019-20,Bundesliga,D1
03/06/2020,Werder Bremen,Ein Frankfurt,0,3,A,11,12,3,4,2.75,3.4,2.55,2019-20,Bundesliga,D1
05/06/2020,Freiburg,M'gladbach,1,0,H,16,18,6,4,4.5,4.0,1.72,2019-20,Bundesliga,D1
06/06/2020,Ein Frankfurt,Mainz,0,2,A,10,17,0,5,2.0,3.75,3.5,2019-20,Bundesliga,D1
06/06/2020,Fortuna Dusseldorf,Hoffenheim,2,2,D,23,8,4,5,2.75,3.6,2.4,2019-20,Bundesliga,D1
06/06/2020,Leverkusen,Bayern Munich,2,4,A,10,16,6,10,6.0,4.75,1.44,2019-20,Bundesliga,D1
06/06/2020,RB Leipzig,Paderborn,1,1,D,12,17,5,5,1.14,8.0,15.0,2019-20,Bundesliga,D1
06/06/2020,Dortmund,Hertha,1,0,H,12,5,3,2,1.33,5.5,7.5,2019-20,Bundesliga,D1
07/06/2020,Werder Bremen,Wolfsburg,0,1,A,14,18,4,3,3.6,3.5,2.05,2019-20,Bundesliga,D1
07/06/2020,Union Berlin,Schalke 04,1,1,D,12,5,6,1,2.37,3.25,3.0,2019-20,Bundesliga,D1
07/06/2020,Augsburg,FC Koln,1,1,D,18,9,5,2,2.7,3.5,2.45,2019-20,Bundesliga,D1
12/06/2020,Hoffenheim,RB Leipzig,0,2,A,22,14,7,7,6.5,5.25,1.4,2019-20,Bundesliga,D1
13/06/2020,FC Koln,Union Berlin,1,2,A,10,7,6,5,2.0,3.4,3.75,2019-20,Bundesliga,D1
13/06/2020,Fortuna Dusseldorf,Dortmund,0,1,A,6,5,4,3,7.0,5.25,1.36,2019-20,Bundesliga,D1
13/06/2020,Hertha,Ein Frankfurt,1,4,A,4,18,3,7,2.0,3.75,3.4,2019-20,Bundesliga,D1
13/06/2020,Paderborn,Werder Bremen,1,5,A,20,11,8,8,3.0,3.75,2.15,2019-20,Bundesliga,D1
13/06/2020,Wolfsburg,Freiburg,2,2,D,22,10,7,6,1.7,3.8,4.75,2019-20,Bundesliga,D1
13/06/2020,Bayern Munich,M'gladbach,2,1,H,11,9,6,2,1.36,5.25,7.5,2019-20,Bundesliga,D1
14/06/2020,Mainz,Augsburg,0,1,A,18,9,4,3,2.25,3.4,3.1,2019-20,Bundesliga,D1
14/06/2020,Schalke 04,Leverkusen,1,1,D,7,15,4,5,5.75,4.33,1.53,2019-20,Bundesliga,D1
16/06/2020,M'gladbach,Wolfsburg,3,0,H,11,12,3,2,2.1,3.75,3.25,2019-20,Bundesliga,D1
16/06/2020,Freiburg,Hertha,2,1,H,17,12,6,5,2.62,3.6,2.55,2019-20,Bundesliga,D1
16/06/2020,Union Berlin,Paderborn,1,0,H,14,10,6,2,1.65,4.2,5.0,2019-20,Bundesliga,D1
16/06/2020,Werder Bremen,Bayern Munich,0,1,A,6,13,1,4,13.0,7.5,1.16,2019-20,Bundesliga,D1
17/06/2020,Ein Frankfurt,Schalke 04,2,1,H,14,8,4,5,1.7,4.2,4.5,2019-20,Bundesliga,D1
17/06/2020,Augsburg,Hoffenheim,1,3,A,12,17,5,5,2.7,3.6,2.5,2019-20,Bundesliga,D1
17/06/2020,Dortmund,Mainz,0,2,A,15,10,5,6,1.25,6.5,10.0,2019-20,Bundesliga,D1
17/06/2020,Leverkusen,FC Koln,3,1,H,13,7,6,1,1.44,4.75,6.5,2019-20,Bundesliga,D1
17/06/2020,RB Leipzig,Fortuna Dusseldorf,2,2,D,14,12,5,2,1.22,6.0,12.0,2019-20,Bundesliga,D1
20/06/2020,Bayern Munich,Freiburg,3,1,H,23,11,8,3,1.25,6.0,10.0,2019-20,Bundesliga,D1
20/06/2020,FC Koln,Ein Frankfurt,1,1,D,4,9,2,2,2.7,3.8,2.37,2019-20,Bundesliga,D1
20/06/2020,Fortuna Dusseldorf,Augsburg,1,1,D,8,11,4,3,1.95,3.75,3.75,2019-20,Bundesliga,D1
20/06/2020,Hertha,Leverkusen,2,0,H,13,12,5,2,5.25,4.33,1.57,2019-20,Bundesliga,D1
20/06/2020,Hoffenheim,Union Berlin,4,0,H,15,5,8,1,1.57,4.2,5.5,2019-20,Bundesliga,D1
20/06/2020,Mainz,Werder Bremen,3,1,H,21,19,12,6,2.6,3.5,2.62,2019-20,Bundesliga,D1
20/06/2020,Paderborn,M'gladbach,1,3,A,11,22,1,10,9.5,6.5,1.25,2019-20,Bundesliga,D1
20/06/2020,RB Leipzig,Dortmund,0,2,A,16,11,5,7,2.25,3.8,2.9,2019-20,Bundesliga,D1
20/06/2020,Schalke 04,Wolfsburg,1,4,A,10,10,3,5,5.25,4.0,1.61,2019-20,Bundesliga,D1
27/06/2020,Augsburg,RB Leipzig,1,2,A,5,14,1,5,7.0,5.75,1.36,2019-20,Bundesliga,D1
27/06/2020,Dortmund,Hoffenheim,0,4,A,7,15,4,7,1.7,4.5,4.1,2019-20,Bundesliga,D1
27/06/2020,Ein Frankfurt,Paderborn,3,2,H,12,16,4,5,1.3,5.75,9.0,2019-20,Bundesliga,D1
27/06/2020,Freiburg,Schalke 04,4,0,H,15,21,8,5,1.8,4.0,4.2,2019-20,Bundesliga,D1
27/06/2020,Leverkusen,Mainz,1,0,H,13,6,2,1,1.25,6.5,10.0,2019-20,Bundesliga,D1
27/06/2020,M'gladbach,Hertha,2,1,H,22,4,8,2,1.33,5.75,8.0,2019-20,Bundesliga,D1
27/06/2020,Union Berlin,Fortuna Dusseldorf,3,0,H,11,25,7,4,4.0,3.6,1.9,2019-20,Bundesliga,D1
27/06/2020,Werder Bremen,FC Koln,6,1,H,18,6,9,2,1.57,4.2,5.25,2019-20,Bundesliga,D1
27/06/2020,Wolfsburg,Bayern Munich,0,4,A,11,17,4,11,4.33,4.33,1.7,2019-20,Bundesliga,D1
